player_name,nation_raw,position,club,age,born,nineties,goals,shots,shots_on_target,SoT%,shots_per90,sot_per90,goals_per_shot,goals_per_sot,avg_shot_distance,free_kicks,penalty_goals,penalty_attempts,xg,npxg,npxg_per_shot,g_minus_xg,npg_minus_npxg,nation_code,season,league,player_key,club_key,position_group,nation,age_pass,nineties_pass,passes_completed_total,passes_attempted_total,pass_completion_total_pct,pass_total_distance,pass_progressive_distance,short_passes_completed,short_passes_attempted,short_pass_completion_pct,medium_passes_completed,medium_passes_attempted,medium_pass_completion_pct,long_passes_completed,long_passes_attempted,long_pass_completion_pct,assists,xag,xa,a_minus_xag,key_passes,passes_into_final_third,passes_into_pen_area,crosses_into_pen_area,progressive_passes,position_group_pass,age_def,born_def,nineties_def,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,tackles_vs_dribblers,dribbles_faced,tackle_success_pct,dribbles_lost,blocks,blocks_shots,blocks_passes,interceptions,tackles_plus_interceptions,clearances,errors_leading_to_shot,position_group_def,age_poss,born_poss,nineties_poss,touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,takeons_attempted,takeons_succeeded,takeons_success_pct,takeons_tackled,takeons_tackled_pct,carries,carries_total_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_pen_area,miscontrols,dispossessed,passes_received,progressive_passes_received,position_group_poss,player_name_tm,club_tm,position_tm,market_value_eur,market_value_millions,player_name_final,club_final,attacking_score,creative_score,defensive_score,performance_index,perf_z,value_z,perf_pct,value_pct,undervaluation_delta,valuation_category
Adam Smith,eng ENG,DF,Bournemouth,33.0,1991.0,17.7,0,3,0,0.0,0.17,0.0,0.0,0.0,16.9,0,0,0,0.7,0.7,0.22,-0.7,-0.7,ENG,2024-25,Premier League,adam smith,bournemouth,DF,eng ENG,33.0,17.7,514.0,679.0,75.7,8452.0,2723.0,244.0,275.0,88.7,222.0,279.0,79.6,32.0,89.0,36.0,0.0,0.4,0.7,-0.4,8.0,49.0,10.0,5.0,49.0,DF,33.0,1991.0,17.7,24.0,12.0,11.0,7.0,6.0,14.0,27.0,51.9,13.0,13.0,5.0,8.0,15.0,39.0,49.0,1.0,DF,33.0,1991.0,17.7,825.0,41.0,240.0,394.0,197.0,8.0,825.0,16.0,6.0,37.5,7.0,43.8,366.0,1552.0,711.0,15.0,18.0,1.0,13.0,7.0,403.0,34.0,DF,Adam Smith,Bournemouth,Right-Back,500000.0,0.5,Adam Smith,Bournemouth,0.0395,4.0678,2.9379,2.6972,-1.0858,-1.2969,0.1194,0.0112,0.1082,Fair Value
Emile Smith Rowe,eng ENG,MF,Fulham,24.0,2000.0,22.7,6,37,11,29.7,1.63,0.48,0.16,0.55,16.0,0,0,0,4.5,4.5,0.12,1.5,1.5,ENG,2024-25,Premier League,emile smith rowe,fulham,MF,eng ENG,24.0,22.7,922.0,1023.0,90.1,13141.0,2429.0,548.0,592.0,92.6,330.0,348.0,94.8,21.0,29.0,72.4,3.0,1.4,2.0,1.6,24.0,80.0,15.0,1.0,126.0,MF,24.0,2000.0,22.7,31.0,18.0,7.0,14.0,10.0,8.0,24.0,33.3,16.0,22.0,2.0,20.0,11.0,42.0,16.0,0.0,MF,24.0,2000.0,22.7,1223.0,20.0,166.0,591.0,476.0,60.0,1223.0,35.0,16.0,45.7,16.0,45.7,779.0,3728.0,1932.0,53.0,40.0,12.0,36.0,18.0,940.0,127.0,MF,Emile Smith Rowe,Fulham,Attacking Midfield,30000000.0,30.0,Emile Smith Rowe,Fulham,0.4626,8.9427,2.8194,4.5617,0.2425,-0.1253,0.6303,0.563,0.0672,Fair Value
Dominic Solanke,eng ENG,FW,Tottenham,26.0,1997.0,24.5,9,59,24,40.7,2.41,0.98,0.14,0.33,12.4,0,1,1,10.9,10.1,0.17,-1.9,-2.1,ENG,2024-25,Premier League,dominic solanke,tottenham,FW,eng ENG,26.0,24.5,255.0,361.0,70.6,3429.0,944.0,154.0,205.0,75.1,68.0,87.0,78.2,12.0,18.0,66.7,3.0,2.9,1.2,0.1,14.0,28.0,9.0,0.0,47.0,FW,26.0,1997.0,24.5,18.0,11.0,1.0,12.0,5.0,4.0,16.0,25.0,12.0,20.0,9.0,11.0,1.0,19.0,23.0,0.0,FW,26.0,1997.0,24.5,655.0,33.0,74.0,299.0,288.0,112.0,654.0,51.0,17.0,33.3,31.0,60.8,385.0,2126.0,848.0,31.0,23.0,14.0,69.0,51.0,459.0,88.0,FW,Dominic Solanke,Tottenham,Centre-Forward,40000000.0,40.0,Dominic Solanke,Tottenham,0.8122,3.7551,1.5918,1.7731,-0.7557,0.1371,0.2791,0.7209,-0.4419,Overvalued
Carlos Soler,es ESP,"MF,FW",West Ham,27.0,1997.0,15.7,1,25,8,32.0,1.6,0.51,0.04,0.13,19.0,1,0,0,1.8,1.8,0.07,-0.8,-0.8,ESP,2024-25,Premier League,carlos soler,west ham,MF,es ESP,27.0,15.7,570.0,669.0,85.2,8890.0,2414.0,308.0,326.0,94.5,212.0,246.0,86.2,32.0,59.0,54.2,1.0,1.4,1.9,-0.4,18.0,43.0,13.0,0.0,56.0,MF,27.0,1997.0,15.7,16.0,11.0,9.0,6.0,1.0,7.0,23.0,30.4,16.0,19.0,6.0,13.0,8.0,24.0,21.0,2.0,MF,27.0,1997.0,15.7,794.0,27.0,180.0,409.0,210.0,26.0,794.0,18.0,8.0,44.4,9.0,50.0,367.0,1806.0,783.0,17.0,17.0,4.0,14.0,14.0,539.0,37.0,MF,Carlos Soler,West Ham,Central Midfield,18000000.0,18.0,Carlos Soler,West Ham,0.1783,5.7962,2.7389,3.1936,-1.1154,-0.5889,0.1092,0.3277,-0.2185,Overvalued
Tomáš Souček,cz CZE,MF,West Ham,29.0,1995.0,28.5,9,55,17,30.9,1.93,0.6,0.16,0.53,11.9,0,0,0,6.7,6.7,0.13,2.3,2.3,CZE,2024-25,Premier League,tomas soucek,west ham,MF,cz CZE,29.0,28.5,715.0,969.0,73.8,11811.0,3221.0,364.0,457.0,79.6,265.0,343.0,77.3,65.0,97.0,67.0,1.0,1.0,1.3,0.0,14.0,62.0,8.0,1.0,74.0,MF,29.0,1995.0,28.5,46.0,21.0,20.0,23.0,3.0,26.0,44.0,59.1,18.0,41.0,21.0,20.0,20.0,66.0,85.0,1.0,MF,29.0,1995.0,28.5,1280.0,128.0,355.0,626.0,303.0,102.0,1280.0,12.0,6.0,50.0,6.0,50.0,506.0,1553.0,559.0,9.0,12.0,3.0,20.0,15.0,764.0,68.0,MF,Tomáš Souček,West Ham,Defensive Midfield,18000000.0,18.0,Tomáš Souček,West Ham,0.5509,3.4035,3.7544,2.653,-1.6521,-0.5889,0.0504,0.3277,-0.2773,Overvalued
Boubakary Soumaré,fr FRA,MF,Leicester,25.0,1999.0,24.1,0,7,0,0.0,0.29,0.0,0.0,0.0,23.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,FRA,2024-25,Premier League,boubakary soumare,leicester,MF,fr FRA,25.0,24.1,1073.0,1234.0,87.0,16191.0,4336.0,581.0,632.0,91.9,414.0,471.0,87.9,42.0,60.0,70.0,0.0,0.4,1.0,-0.4,11.0,95.0,16.0,3.0,105.0,MF,25.0,1999.0,24.1,37.0,20.0,24.0,12.0,1.0,21.0,33.0,63.6,12.0,22.0,10.0,12.0,27.0,64.0,34.0,4.0,MF,25.0,1999.0,24.1,1441.0,73.0,386.0,903.0,166.0,18.0,1441.0,45.0,27.0,60.0,14.0,31.1,847.0,3904.0,2011.0,34.0,19.0,4.0,24.0,22.0,1013.0,23.0,MF,Boubakary Soumaré,Leicester,Defensive Midfield,12000000.0,12.0,Boubakary Soumaré,Leicester,0.0124,6.2241,3.5685,3.5639,-0.7479,-0.8207,0.2185,0.2017,0.0168,Fair Value
Djed Spence,eng ENG,DF,Tottenham,23.0,2000.0,19.9,1,10,3,30.0,0.5,0.15,0.1,0.33,23.9,0,0,0,0.6,0.6,0.06,0.4,0.4,ENG,2024-25,Premier League,djed spence,tottenham,DF,eng ENG,23.0,19.9,992.0,1161.0,85.4,14185.0,4261.0,585.0,622.0,94.1,343.0,400.0,85.8,32.0,67.0,47.8,2.0,1.8,1.4,0.2,11.0,78.0,18.0,8.0,105.0,DF,23.0,2000.0,19.9,47.0,34.0,25.0,15.0,7.0,23.0,30.0,76.7,7.0,28.0,9.0,19.0,21.0,68.0,74.0,2.0,DF,23.0,2000.0,19.9,1428.0,81.0,500.0,641.0,309.0,25.0,1428.0,76.0,38.0,50.0,31.0,40.8,794.0,4661.0,2481.0,59.0,44.0,7.0,28.0,33.0,872.0,70.0,DF,Djed Spence,Tottenham,Left-Back,20000000.0,20.0,Djed Spence,Tottenham,0.0804,8.794,4.8241,5.0663,1.5998,-0.254,0.9328,0.4515,0.4813,Undervalued
Jack Stephens,eng ENG,DF,Southampton,30.0,1994.0,15.4,1,4,2,50.0,0.26,0.13,0.25,0.5,11.0,0,0,0,0.6,0.6,0.14,0.4,0.4,ENG,2024-25,Premier League,jack stephens,southampton,DF,eng ENG,30.0,15.4,879.0,955.0,92.0,15471.0,4366.0,346.0,372.0,93.0,464.0,492.0,94.3,54.0,65.0,83.1,0.0,0.2,0.3,-0.2,3.0,51.0,5.0,0.0,63.0,DF,30.0,1994.0,15.4,34.0,20.0,25.0,9.0,0.0,17.0,30.0,56.7,13.0,20.0,13.0,7.0,13.0,47.0,53.0,2.0,DF,30.0,1994.0,15.4,1097.0,128.0,461.0,543.0,97.0,11.0,1097.0,4.0,0.0,0.0,4.0,100.0,631.0,2996.0,1407.0,14.0,12.0,1.0,3.0,3.0,783.0,2.0,DF,Jack Stephens,Southampton,Centre-Back,1200000.0,1.2,Jack Stephens,Southampton,0.1039,5.1948,4.3506,3.7545,0.1128,-1.2595,0.6194,0.0224,0.597,Undervalued
Jakub Stolarczyk,pl POL,GK,Leicester,23.0,2000.0,10.0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,POL,2024-25,Premier League,jakub stolarczyk,leicester,GK,pl POL,23.0,10.0,238.0,386.0,61.7,6215.0,4560.0,70.0,70.0,100.0,91.0,94.0,96.8,76.0,220.0,34.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,GK,23.0,2000.0,10.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,GK,23.0,2000.0,10.0,411.0,309.0,406.0,6.0,0.0,0.0,411.0,0.0,0.0,0.0,0.0,0.0,221.0,983.0,595.0,0.0,0.0,0.0,1.0,0.0,225.0,0.0,GK,Jakub Stolarczyk,Leicester,Goalkeeper,2000000.0,2.0,Jakub Stolarczyk,Leicester,0.0,0.1,0.2,0.13,1.9989,-1.253,0.9615,0.1154,0.8462,Undervalued
Jørgen Strand Larsen,no NOR,FW,Wolves,24.0,2000.0,28.7,14,54,33,61.1,1.88,1.15,0.26,0.42,11.3,0,0,0,10.3,10.3,0.19,3.7,3.7,NOR,2024-25,Premier League,jørgen strand larsen,wolves,FW,no NOR,24.0,28.7,295.0,457.0,64.6,3818.0,697.0,182.0,254.0,71.7,73.0,112.0,65.2,14.0,20.0,70.0,4.0,3.0,1.0,1.0,21.0,19.0,4.0,1.0,29.0,FW,24.0,2000.0,28.7,10.0,6.0,2.0,3.0,5.0,4.0,27.0,14.8,23.0,19.0,4.0,15.0,6.0,16.0,29.0,0.0,FW,24.0,2000.0,28.7,736.0,36.0,85.0,348.0,304.0,108.0,736.0,20.0,8.0,40.0,11.0,55.0,345.0,1194.0,464.0,17.0,14.0,9.0,90.0,34.0,534.0,112.0,FW,Jørgen Strand Larsen,Wolves,Centre-Forward,30000000.0,30.0,Jørgen Strand Larsen,Wolves,0.8467,2.3345,1.2195,1.3303,-1.2699,-0.1904,0.1395,0.4767,-0.3372,Overvalued
Yukinari Sugawara,jp JPN,"DF,MF",Southampton,24.0,2000.0,17.3,1,14,5,35.7,0.81,0.29,0.07,0.2,20.2,1,0,0,0.5,0.5,0.03,0.5,0.5,JPN,2024-25,Premier League,yukinari sugawara,southampton,DF,jp JPN,24.0,17.3,713.0,891.0,80.0,11241.0,3454.0,377.0,427.0,88.3,282.0,339.0,83.2,37.0,76.0,48.7,1.0,2.2,2.5,-1.2,17.0,47.0,21.0,9.0,72.0,DF,24.0,2000.0,17.3,31.0,18.0,16.0,14.0,1.0,19.0,31.0,61.3,12.0,21.0,10.0,11.0,11.0,42.0,53.0,3.0,DF,24.0,2000.0,17.3,1066.0,67.0,327.0,410.0,334.0,29.0,1066.0,20.0,9.0,45.0,10.0,50.0,564.0,2569.0,1384.0,33.0,16.0,7.0,18.0,5.0,709.0,78.0,DF,Yukinari Sugawara,Southampton,Right-Back,12000000.0,12.0,Yukinari Sugawara,Southampton,0.0867,7.052,3.6416,3.9538,0.3386,-0.6818,0.6866,0.2836,0.403,Undervalued
Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,22.0,2002.0,15.6,1,29,8,27.6,1.86,0.51,0.03,0.13,18.6,0,0,0,1.5,1.5,0.05,-0.5,-0.5,GHA,2024-25,Premier League,kamaldeen sulemana,southampton,MF,gh GHA,22.0,15.6,285.0,357.0,79.8,4101.0,627.0,177.0,201.0,88.1,86.0,103.0,83.5,13.0,28.0,46.4,1.0,1.0,0.8,0.0,10.0,6.0,13.0,7.0,27.0,MF,22.0,2002.0,15.6,22.0,17.0,9.0,5.0,8.0,10.0,15.0,66.7,5.0,16.0,4.0,12.0,6.0,28.0,9.0,0.0,MF,22.0,2002.0,15.6,587.0,17.0,92.0,219.0,301.0,59.0,587.0,103.0,39.0,37.9,56.0,54.4,380.0,3283.0,1620.0,63.0,37.0,28.0,50.0,25.0,410.0,87.0,MF,Kamaldeen Sulemana,Southampton,Left Winger,13000000.0,13.0,Kamaldeen Sulemana,Southampton,0.1603,6.4103,2.8205,3.4583,-0.8527,-0.7821,0.1429,0.2269,-0.084,Fair Value
Sammie Szmodics,ie IRL,"FW,MF",Ipswich,28.0,1995.0,11.0,4,21,12,57.1,1.91,1.09,0.19,0.33,14.0,0,0,0,3.4,3.4,0.16,0.6,0.6,IRL,2024-25,Premier League,sammie szmodics,ipswich,MF,ie IRL,28.0,11.0,149.0,201.0,74.1,2458.0,724.0,72.0,82.0,87.8,54.0,65.0,83.1,15.0,29.0,51.7,0.0,0.2,0.5,-0.2,5.0,11.0,4.0,1.0,19.0,MF,28.0,1995.0,11.0,16.0,10.0,4.0,10.0,2.0,7.0,26.0,26.9,19.0,10.0,2.0,8.0,6.0,22.0,14.0,0.0,MF,28.0,1995.0,11.0,318.0,17.0,80.0,125.0,119.0,33.0,318.0,12.0,4.0,33.3,6.0,50.0,179.0,1003.0,407.0,16.0,8.0,7.0,24.0,17.0,193.0,47.0,MF,Sammie Szmodics,Ipswich,Attacking Midfield,10000000.0,10.0,Sammie Szmodics,Ipswich,0.6727,3.6364,2.9091,2.5291,-1.7751,-0.8979,0.0336,0.1345,-0.1008,Fair Value
Dominik Szoboszlai,hu HUN,MF,Liverpool,23.0,2000.0,27.7,6,67,22,32.8,2.42,0.79,0.09,0.27,18.9,4,0,0,7.3,7.3,0.11,-1.3,-1.3,HUN,2024-25,Premier League,dominik szoboszlai,liverpool,MF,hu HUN,23.0,27.7,1114.0,1322.0,84.3,17528.0,3641.0,601.0,671.0,89.6,366.0,416.0,88.0,95.0,133.0,71.4,6.0,7.4,5.9,-1.4,56.0,88.0,33.0,5.0,131.0,MF,23.0,2000.0,27.7,38.0,20.0,14.0,19.0,5.0,17.0,45.0,37.8,28.0,39.0,5.0,34.0,9.0,47.0,19.0,2.0,MF,23.0,2000.0,27.7,1584.0,32.0,220.0,761.0,626.0,104.0,1584.0,41.0,21.0,51.2,17.0,41.5,805.0,4223.0,2372.0,72.0,49.0,18.0,37.0,23.0,1073.0,127.0,MF,Dominik Szoboszlai,Liverpool,Attacking Midfield,80000000.0,80.0,Dominik Szoboszlai,Liverpool,0.4801,9.3502,3.1047,4.8155,0.4944,1.8063,0.7647,0.9454,-0.1807,Overvalued
James Tarkowski,eng ENG,DF,Everton,31.0,1992.0,32.5,1,15,4,26.7,0.46,0.12,0.07,0.25,8.4,0,0,0,1.3,1.3,0.09,-0.3,-0.3,ENG,2024-25,Premier League,james tarkowski,everton,DF,eng ENG,31.0,32.5,1045.0,1290.0,81.0,22119.0,8229.0,337.0,399.0,84.5,525.0,571.0,91.9,173.0,276.0,62.7,1.0,2.9,2.4,-1.9,16.0,83.0,11.0,0.0,75.0,DF,31.0,1992.0,32.5,64.0,40.0,39.0,22.0,3.0,24.0,39.0,61.5,15.0,57.0,42.0,15.0,41.0,105.0,213.0,4.0,DF,31.0,1992.0,32.5,1706.0,355.0,974.0,635.0,106.0,57.0,1706.0,7.0,5.0,71.4,2.0,28.6,727.0,3610.0,1943.0,9.0,10.0,0.0,13.0,7.0,927.0,3.0,DF,James Tarkowski,Everton,Centre-Back,9000000.0,9.0,James Tarkowski,Everton,0.0708,3.0769,4.9846,3.4295,-0.2556,-0.8423,0.4552,0.2276,0.2276,Fair Value
Marcus Tavernier,eng ENG,"FW,MF",Bournemouth,25.0,1999.0,21.5,3,57,17,29.8,2.65,0.79,0.05,0.18,21.1,4,0,0,5.5,5.5,0.1,-2.5,-2.5,ENG,2024-25,Premier League,marcus tavernier,bournemouth,MF,eng ENG,25.0,21.5,689.0,934.0,73.8,11654.0,3481.0,334.0,387.0,86.3,280.0,352.0,79.5,60.0,127.0,47.2,5.0,4.0,3.6,1.0,43.0,80.0,40.0,14.0,128.0,MF,25.0,1999.0,21.5,43.0,24.0,15.0,19.0,9.0,10.0,27.0,37.0,17.0,16.0,3.0,13.0,5.0,48.0,11.0,0.0,MF,25.0,1999.0,21.5,1196.0,20.0,135.0,468.0,622.0,58.0,1196.0,65.0,28.0,43.1,31.0,47.7,705.0,4335.0,2068.0,53.0,51.0,9.0,46.0,47.0,790.0,129.0,MF,Marcus Tavernier,Bournemouth,Attacking Midfield,18000000.0,18.0,Marcus Tavernier,Bournemouth,0.3953,10.4186,2.9767,5.1791,0.8553,-0.5889,0.8235,0.3277,0.4958,Undervalued
Mathys Tel,fr FRA,FW,Tottenham,19.0,2005.0,10.1,2,22,8,36.4,2.17,0.79,0.05,0.13,16.0,1,1,1,3.0,2.2,0.1,-1.0,-1.2,FRA,2024-25,Premier League,mathys tel,tottenham,FW,fr FRA,19.0,10.1,185.0,266.0,69.5,3172.0,666.0,89.0,112.0,79.5,71.0,97.0,73.2,20.0,34.0,58.8,1.0,2.6,1.5,-1.6,14.0,12.0,14.0,4.0,21.0,FW,19.0,2005.0,10.1,16.0,6.0,5.0,6.0,5.0,5.0,13.0,38.5,8.0,8.0,1.0,7.0,2.0,18.0,8.0,2.0,FW,19.0,2005.0,10.1,414.0,9.0,58.0,150.0,217.0,40.0,413.0,53.0,15.0,28.3,31.0,58.5,266.0,1578.0,805.0,28.0,23.0,11.0,28.0,15.0,279.0,72.0,FW,Mathys Tel,Tottenham,Centre-Forward,30000000.0,30.0,Mathys Tel,Tottenham,0.495,6.2376,2.5743,2.4257,0.0024,-0.1904,0.5814,0.4767,0.1047,Fair Value
Kenny Tete,nl NED,DF,Fulham,28.0,1995.0,19.7,0,24,2,8.3,1.22,0.1,0.0,0.0,15.5,0,0,0,1.4,1.4,0.06,-1.4,-1.4,NED,2024-25,Premier League,kenny tete,fulham,DF,nl NED,28.0,19.7,772.0,956.0,80.8,12358.0,4026.0,405.0,443.0,91.4,285.0,353.0,80.7,61.0,108.0,56.5,2.0,0.9,0.7,1.1,9.0,65.0,13.0,6.0,63.0,DF,28.0,1995.0,19.7,56.0,38.0,29.0,14.0,13.0,23.0,38.0,60.5,15.0,31.0,12.0,19.0,32.0,88.0,67.0,0.0,DF,28.0,1995.0,19.7,1205.0,79.0,402.0,484.0,329.0,37.0,1205.0,20.0,9.0,45.0,6.0,30.0,611.0,2851.0,1336.0,34.0,21.0,7.0,17.0,10.0,695.0,54.0,DF,Kenny Tete,Fulham,Right-Back,13000000.0,13.0,Kenny Tete,Fulham,0.0711,5.3807,6.0406,4.6487,1.1264,-0.6284,0.8731,0.306,0.5672,Undervalued
Luke Thomas,eng ENG,DF,Leicester,23.0,2001.0,12.3,0,5,0,0.0,0.41,0.0,0.0,0.0,16.8,0,0,0,0.4,0.4,0.07,-0.4,-0.4,ENG,2024-25,Premier League,luke thomas,leicester,DF,eng ENG,23.0,12.3,493.0,629.0,78.4,8065.0,2702.0,245.0,267.0,91.8,205.0,251.0,81.7,35.0,82.0,42.7,0.0,0.5,0.5,-0.5,9.0,32.0,5.0,2.0,37.0,DF,23.0,2001.0,12.3,31.0,25.0,23.0,5.0,3.0,21.0,41.0,51.2,20.0,15.0,6.0,9.0,21.0,52.0,49.0,1.0,DF,23.0,2001.0,12.3,775.0,50.0,294.0,366.0,120.0,8.0,775.0,6.0,3.0,50.0,3.0,50.0,371.0,1457.0,585.0,5.0,8.0,2.0,12.0,4.0,431.0,16.0,DF,Luke Thomas,Leicester,Left-Back,5000000.0,5.0,Luke Thomas,Leicester,0.0325,4.1463,5.4472,3.974,0.3615,-1.0562,0.7015,0.1381,0.5634,Undervalued
Youri Tielemans,be BEL,MF,Aston Villa,27.0,1997.0,33.6,3,40,12,30.0,1.19,0.36,0.08,0.25,20.1,0,0,1,3.3,2.5,0.06,-0.3,0.5,BEL,2024-25,Premier League,youri tielemans,aston villa,MF,be BEL,27.0,33.6,1694.0,2061.0,82.2,29049.0,10244.0,787.0,876.0,89.8,737.0,844.0,87.3,140.0,259.0,54.1,7.0,7.0,5.7,0.0,60.0,229.0,38.0,4.0,235.0,MF,27.0,1997.0,33.6,84.0,58.0,32.0,44.0,8.0,40.0,73.0,54.8,33.0,38.0,16.0,22.0,23.0,107.0,47.0,4.0,MF,27.0,1997.0,33.6,2385.0,103.0,479.0,1366.0,565.0,45.0,2384.0,61.0,31.0,50.8,19.0,31.1,1288.0,5561.0,2551.0,39.0,26.0,9.0,31.0,29.0,1667.0,48.0,MF,Youri Tielemans,Aston Villa,Central Midfield,38000000.0,38.0,Youri Tielemans,Aston Villa,0.1875,9.9405,4.3155,5.3271,1.0022,0.1837,0.8487,0.6639,0.1849,Fair Value
Jurriën Timber,nl NED,DF,Arsenal,23.0,2001.0,26.9,1,14,4,28.6,0.52,0.15,0.07,0.25,14.1,0,0,0,1.2,1.2,0.09,-0.2,-0.2,NED,2024-25,Premier League,jurrien timber,arsenal,DF,nl NED,23.0,26.9,1194.0,1395.0,85.6,17327.0,4642.0,674.0,741.0,91.0,472.0,549.0,86.0,27.0,51.0,52.9,3.0,0.8,1.3,2.2,17.0,107.0,17.0,2.0,146.0,DF,23.0,2001.0,26.9,58.0,38.0,17.0,30.0,11.0,18.0,27.0,66.7,9.0,19.0,4.0,15.0,22.0,80.0,44.0,1.0,DF,23.0,2001.0,26.9,1661.0,51.0,304.0,859.0,505.0,66.0,1661.0,53.0,24.0,45.3,24.0,45.3,890.0,3916.0,2076.0,57.0,27.0,11.0,33.0,24.0,1052.0,104.0,DF,Jurriën Timber,Arsenal,Right-Back,55000000.0,55.0,Jurriën Timber,Arsenal,0.0818,8.1784,3.6803,4.31,0.7425,1.618,0.7537,0.9216,-0.1679,Overvalued
Jean-Clair Todibo,fr FRA,DF,West Ham,24.0,1999.0,20.3,0,5,0,0.0,0.25,0.0,0.0,0.0,12.8,0,0,0,0.4,0.4,0.07,-0.4,-0.4,FRA,2024-25,Premier League,jean-clair todibo,west ham,DF,fr FRA,24.0,20.3,951.0,1082.0,87.9,16772.0,5965.0,355.0,378.0,93.9,542.0,574.0,94.4,48.0,109.0,44.0,0.0,0.0,0.1,0.0,2.0,44.0,1.0,0.0,38.0,DF,24.0,1999.0,20.3,47.0,28.0,30.0,15.0,2.0,26.0,36.0,72.2,10.0,25.0,13.0,12.0,26.0,73.0,83.0,3.0,DF,24.0,1999.0,20.3,1297.0,165.0,716.0,543.0,47.0,11.0,1297.0,16.0,9.0,56.3,7.0,43.8,760.0,3221.0,1602.0,9.0,5.0,0.0,14.0,11.0,890.0,5.0,DF,Jean-Clair Todibo,West Ham,Centre-Back,25000000.0,25.0,Jean-Clair Todibo,West Ham,0.0197,2.4138,4.8276,3.1419,-0.5817,0.0135,0.306,0.5784,-0.2724,Overvalued
Sandro Tonali,it ITA,MF,Newcastle,24.0,2000.0,29.2,4,35,12,34.3,1.2,0.41,0.11,0.33,19.6,3,0,0,4.4,4.4,0.13,-0.4,-0.4,ITA,2024-25,Premier League,sandro tonali,newcastle,MF,it ITA,24.0,29.2,1285.0,1535.0,83.7,20569.0,5348.0,672.0,745.0,90.2,468.0,537.0,87.2,99.0,157.0,63.1,2.0,2.2,2.8,-0.2,28.0,104.0,30.0,5.0,128.0,MF,24.0,2000.0,29.2,51.0,32.0,22.0,23.0,6.0,25.0,51.0,49.0,26.0,34.0,11.0,23.0,34.0,85.0,33.0,2.0,MF,24.0,2000.0,29.2,1818.0,64.0,406.0,991.0,450.0,45.0,1818.0,37.0,20.0,54.1,14.0,37.8,979.0,5567.0,2334.0,37.0,40.0,6.0,30.0,23.0,1257.0,53.0,MF,Sandro Tonali,Newcastle,Defensive Midfield,60000000.0,60.0,Sandro Tonali,Newcastle,0.2877,6.6096,4.0753,3.9527,-0.362,1.0336,0.3782,0.895,-0.5168,Overvalued
Pau Torres,es ESP,DF,Aston Villa,27.0,1997.0,22.4,0,8,2,25.0,0.36,0.09,0.0,0.0,11.7,0,0,0,0.5,0.5,0.06,-0.5,-0.5,ESP,2024-25,Premier League,pau torres,aston villa,DF,es ESP,27.0,22.4,1217.0,1369.0,88.9,21319.0,7907.0,521.0,547.0,95.2,602.0,644.0,93.5,79.0,148.0,53.4,0.0,0.1,0.4,-0.1,3.0,110.0,8.0,0.0,97.0,DF,27.0,1997.0,22.4,21.0,15.0,11.0,8.0,2.0,10.0,17.0,58.8,7.0,16.0,11.0,5.0,10.0,31.0,75.0,2.0,DF,27.0,1997.0,22.4,1518.0,237.0,701.0,726.0,97.0,17.0,1518.0,17.0,15.0,88.2,2.0,11.8,965.0,6359.0,4176.0,40.0,27.0,0.0,6.0,5.0,1090.0,8.0,DF,Pau Torres,Aston Villa,Centre-Back,32000000.0,32.0,Pau Torres,Aston Villa,0.0223,6.25,2.0982,2.9286,-0.8235,0.3878,0.194,0.7164,-0.5224,Overvalued
Adama Traoré,es ESP,"FW,MF",Fulham,28.0,1996.0,19.7,2,39,12,30.8,1.98,0.61,0.05,0.17,14.2,0,0,0,4.0,4.0,0.1,-2.0,-2.0,ESP,2024-25,Premier League,adama traore,fulham,MF,es ESP,28.0,19.7,424.0,587.0,72.2,6645.0,1683.0,236.0,286.0,82.5,143.0,194.0,73.7,30.0,54.0,55.6,7.0,4.9,4.5,2.1,42.0,36.0,38.0,22.0,68.0,MF,28.0,1996.0,19.7,20.0,13.0,9.0,6.0,5.0,5.0,13.0,38.5,8.0,7.0,0.0,7.0,1.0,21.0,6.0,4.0,MF,28.0,1996.0,19.7,801.0,4.0,83.0,285.0,455.0,91.0,801.0,97.0,48.0,49.5,36.0,37.1,538.0,4631.0,2486.0,100.0,45.0,33.0,37.0,25.0,607.0,161.0,MF,Adama Traoré,Fulham,Right Winger,9000000.0,9.0,Adama Traoré,Fulham,0.3046,10.6599,1.4213,4.7817,0.4609,-0.9366,0.7395,0.0924,0.6471,Undervalued
